ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
glct-6,243,2.502832424,0.514948589,6,4,c_eleg,13.2245,11.97195,2786,10263.75,4,c_brig,13.9592,11.89964167,577,3427.166667,12,c_bren,12.8673,11.91107143,775,8052.285714,7,c_rema,13.7347,12.323975,3,3817.25,8,c_japo,13.7347,12.451525,4364,9362.25,4,a_lumb,12.8673,12.8673,739,739,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.0051,4117,5884.5,2,c_brig,11.6837,11.4235,2049,2761.5,2,c_rema,11.3265,11.3265,1176,1176,1,c_japo,12.1939,12.1939,153,153,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.39795,12.23757718,1540.666667,5943.617063,6,12.01785,11.73725,1873.75,2493.75,1.5
Y39B6A.29,244,2.513132145,0.514592185,5,4,c_eleg,13.2245,13.2245,206,206,1,c_brig,11.3265,11.3265,1559,1559,1,c_rema,12.0102,12.0102,40,40,1,p_exsp,14.0918,12.08218889,144,2322.166667,414,a_lumb,14.0918,14.0918,2044,2044,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,368,368,1,c_bren,14.0918,12.4204,1725,5983.1,10,c_japo,12.551,12.551,1368,1368,1,p_exsp,12.6531,11.79137778,235,2240,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94896,12.54703778,798.6,1234.233333,83.6,13.1301,12.49681944,924,2489.775,54.75
gcy-12,245,2.523431867,0.514550509,7,,c_eleg,13.7347,12.0306,101,8633.714286,7,c_brig,12.6531,11.71721429,215,4674.285714,7,c_bren,13.602,12.10931429,1293,5873.142857,7,c_rema,13.2245,11.97375714,4602,6783,7,c_japo,12.0102,12.0102,174,1021.5,2,p_exsp,11.3265,11.2347,3104,3439,2,a_lumb,14.0918,12.94385,786,11423.25,4,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94897143,12.0028051,1467.857143,5978.270408,5.142857143,,,,,
M04G7.3,246,2.533731589,0.51447643,4,6,c_eleg,14.0918,12.451525,9148,12072.5,4,c_bren,11.3265,11.3265,243,243,1,c_rema,14.0918,11.90928889,347,4116.777778,9,c_japo,12.4184,11.93536667,4484,6405,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,12.32242,4922,11266.4,5,c_brig,14.0918,12.03571,2366,6351.4,10,c_rema,12.8673,11.91495556,101,3524.555556,9,c_japo,11.3265,11.3265,805,1506,2,p_paci,13.2245,13.2245,2472,2472,1,a_lumb,13.602,13.0765,169,5303.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.982125,11.90567014,3555.5,5709.319444,4.25,13.0561,12.31676426,1805.833333,5070.642593,4.833333333
nhr-40,247,2.544031311,0.514329421,7,6,c_eleg,14.0918,12.43196667,6152,6664.666667,3,c_brig,14.0918,14.0918,5892,5892,1,c_bren,12.6531,12.1416,2335,6183.625,8,c_rema,13.602,12.38265,2011,2040.5,2,c_japo,13.2245,12.26191667,7225,11008.83333,6,p_paci,13.602,12.085,98,1455.333333,3,a_lumb,14.0918,12.622425,6496,8747,4,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.6658,3072,4217,4,c_brig,14.0918,12.90522857,999,4177.285714,7,c_bren,13.7347,13.7347,1741,1741,1,c_japo,12.2959,12.2959,1158,1158,1,p_paci,12.6531,12.6531,2396,2396,1,a_lumb,13.9592,11.984675,2197,6789,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62242857,12.57390833,4315.571429,5998.85119,3.857142857,13.267,12.5399006,1927.166667,3413.047619,3
Y56A3A.7,248,2.554331033,0.513237902,3,7,c_eleg,11.3265,11.2347,1432,1773,2,p_paci,12.6531,12.385225,544,3012.75,4,p_exsp,12.6531,12.6531,522,522,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,13.9592,11582,11582,1,c_brig,12.8673,12.16323333,4358,6387.333333,3,c_bren,13.602,13.602,564,564,1,c_rema,13.7347,12.05865,672,2279,4,c_japo,13.7347,12.36736667,3129,3745,3,p_paci,13.602,13.12755,1313,1557.5,2,p_exsp,13.602,13.602,3474,3474,1,NA,NA,NA,NA,NA,NA,12.2109,12.09100833,832.6666667,1769.25,2.333333333,13.58598571,12.98285714,3584.571429,4226.97619,2.142857143
K08C7.1,249,2.564630755,0.513111463,5,4,c_eleg,12.8673,12.8673,2206,2206,1,c_brig,13.2245,12.4107,119,4228.5,4,c_bren,14.0918,11.95638182,951,7937.090909,11,c_rema,13.602,12.406875,2639,5133.5,8,c_japo,12.2959,11.956625,2755,6033.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,1459,1459,1,c_bren,12.8673,12.1454,173,823.5,4,c_rema,12.6531,11.691325,176,646,4,c_japo,11.3265,11.3265,402,402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2163,12.31957636,1734,5107.768182,5.6,12.04335,11.62243125,552.5,832.625,2.5
F57B1.5,250,2.574930477,0.512994551,5,,c_eleg,12.0612,11.7704,1926,3109.25,4,c_brig,13.9592,12.91428,287,1266.4,5,c_bren,13.602,12.466,1295,2159.666667,3,c_rema,13.2245,12.2483,1679,3014.333333,3,c_japo,13.2245,13.2245,40,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.21428,12.524696,1045.4,1917.93,3.2,,,,,
rei-1,251,2.585230199,0.512514219,5,3,c_eleg,13.9592,12.56803333,4209,8905.333333,3,c_bren,13.2245,11.85860476,4552,24420.61905,21,c_rema,13.9592,11.9699,3266,22069.9,20,c_japo,11.4592,11.39285,764,962.5,2,p_paci,13.2245,12.512775,2273,4239,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1429,11.1429,746,746,1,c_brig,11.1122,11.1122,1053,1053,1,c_japo,11.1429,11.1429,730,730,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16532,12.06043262,3012.8,12119.47048,10,11.13266667,11.13266667,843,843,1
myo-6,252,2.595529921,0.512429259,4,7,c_eleg,11.3265,11.3265,46,46,1,c_rema,13.602,12.73126667,1765,2584.666667,3,p_paci,13.602,12.65646667,568,2204,3,p_exsp,13.2245,12.7602,1857,2469,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,13.051,5629,7553,5,c_brig,12.8673,12.04692,797,9257.8,5,c_bren,13.2245,11.89796667,1239,5357.333333,3,c_rema,13.602,12.612225,3138,5814.25,4,c_japo,14.0918,14.0918,11122,11122,1,p_paci,13.2245,13.2245,4784,4784,1,p_exsp,13.2245,13.2245,3756,3756,1,NA,NA,NA,NA,NA,NA,12.93875,12.36860833,1059,1825.916667,2.25,13.4752,12.87841595,4352.142857,6806.340476,2.857142857
ncam-1,253,2.605829643,0.511914543,3,7,c_eleg,13.2245,11.77842857,999,5719.142857,7,c_japo,12.4184,11.78065,181,1125.25,4,a_lumb,13.9592,12.13717778,6298,11925.88889,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2755,11.2755,4826,4826,1,c_brig,13.602,13.00676667,206,1291.666667,3,c_rema,13.602,12.46425,3375,4351.5,2,c_japo,12.8673,12.8673,4578,4578,1,p_paci,14.0918,13.91325,7893,7958.5,2,p_exsp,12.4184,12.4184,846,846,1,a_lumb,13.602,11.95236667,1552,9338,3,NA,NA,NA,NA,NA,NA,13.2007,11.89875212,2492.666667,6256.760582,6.666666667,13.06557143,12.55683333,3325.142857,4741.380952,1.857142857
ZK484.4,254,2.616129365,0.511592635,5,6,c_eleg,13.9592,12.352025,835,1059.5,4,c_brig,12.8673,12.0969,1528,2902,2,c_bren,13.602,12.38265,2298,2643,2,c_rema,12.4184,12.4184,1492,1492,1,c_japo,11.4592,11.37073333,1364,3290.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.0612,12.0612,1299,1299,1,c_brig,13.2245,12.2755,735,843,2,c_rema,12.6531,11.9864,354,1012,3,c_japo,13.2245,12.0187,1852,7874.333333,6,p_exsp,14.0918,12.72106667,5116,6572.333333,3,a_lumb,13.9592,12.155625,8879,11794.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.86122,12.12414167,1503.4,2277.366667,2.4,13.20238333,12.20308194,3039.166667,4899.236111,3.166666667
R07E4.1,255,2.626429086,0.511299099,5,5,c_eleg,12.2959,12.07823333,3536,4165.666667,3,c_brig,13.9592,12.38605,377,4129.166667,6,c_bren,13.7347,12.22652,527,8516.4,5,c_rema,13.602,13.602,168,168,1,c_japo,13.2245,12.41156667,1422,2769.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.7347,12.40136667,385,1732,3,c_bren,12.6531,12.54083333,761,1374,3,c_rema,13.2245,12.9388,1166,1317.5,2,c_japo,11.3265,11.3265,410,410,1,p_exsp,13.9592,12.83673333,967,3751.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.36326,12.540874,1206,3949.78,3.6,12.9796,12.40884667,737.8,1716.966667,2.4
lin-39,256,2.636728808,0.51093783,6,4,c_eleg,13.7347,12.12245714,2006,9244.142857,7,c_brig,12.2959,11.45235,2138,6592.333333,6,c_bren,13.7347,12.37302222,2489,9794.444444,9,c_rema,13.7347,12.40117368,341,13977.63158,19,c_japo,12.8673,11.73907143,3019,8959.285714,7,p_paci,14.0918,12.31632,4886,8219.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.8776,11.60205,6441,6867.5,2,c_brig,13.2245,12.64285,5346,6757,2,c_rema,11.6837,11.34488,1266,3460,5,a_lumb,11.3265,11.21935,10708,10964,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.40985,12.06739908,2479.833333,9464.539655,8.833333333,12.028075,11.7022825,5940.25,7012.125,2.75
jip-1,257,2.64702853,0.510565444,3,7,c_eleg,13.7347,13.7347,2426,2426,1,c_bren,11.1429,11.1429,669,669,1,c_rema,13.2245,12.1871,418,1701,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.2806,9831,15033.75,4,c_brig,13.9592,11.85713333,3332,9686,6,c_bren,13.602,12.085,391,7493.333333,6,c_rema,12.551,11.5635,11112,17187.88889,9,c_japo,13.2245,12.2755,4754,8835,2,p_exsp,12.8673,11.87756,1998,4287,5,a_lumb,13.9592,12.64285,1766,4650.5,2,NA,NA,NA,NA,NA,NA,12.7007,12.3549,1171,1598.666667,1.666666667,13.06995714,11.94030619,4740.571429,9596.210317,4.857142857
fos-1,258,2.657328252,0.510534423,7,8,c_eleg,11.1122,11.1122,4118,4118,1,c_bren,12.4184,11.9184,1209,4175,3,c_rema,13.602,12.005075,1162,3845.5,4,c_japo,12.0612,11.464275,3559,4763,4,p_paci,12.8673,12.8673,392,392,1,p_exsp,12.8673,11.56375,2270,4971.5,4,a_lumb,11.6837,11.6837,3733,3733,1,NA,NA,NA,NA,NA,NA,c_eleg,13.7347,13.301,2343,4506,2,c_brig,12.8673,12.8673,2682,2682,1,c_bren,13.602,12.7398,3025,3125.5,2,c_rema,12.8673,12.2755,719,1891,2,c_japo,13.7347,13.0153,5165,5331.5,2,p_paci,13.7347,11.5578,895,4841.833333,6,p_exsp,13.7347,13.7347,722,722,1,a_lumb,12.0612,11.69385,941,2952,2,12.37315714,11.8021,2349,3714,2.571428571,13.292075,12.64815625,2061.5,3256.479167,2.25
R08D7.7,259,2.667627974,0.510496905,6,,c_eleg,12.8673,11.64116667,2192,5267.166667,6,c_brig,12.8673,12.26324,2689,4053.8,5,c_bren,13.602,12.17855,1072,5037.666667,6,c_rema,14.0918,12.8602,1055,3533.7,10,c_japo,12.8673,12.06803333,4061,6120.666667,3,a_lumb,12.1939,12.1939,2271,2271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0816,12.20084833,2223.333333,4380.666667,5.166666667,,,,,
prx-19,260,2.677927696,0.510017378,6,,c_eleg,12.1939,11.4204,2787,6186,5,c_brig,13.9592,12.14692,3200,7443.8,5,c_bren,13.2245,12.24491667,568,6124.5,6,c_rema,13.9592,12.10818,2300,4758.2,5,c_japo,13.9592,12.844375,2491,5308.25,4,p_paci,12.8673,12.8673,661,661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.36055,12.27201528,2001.166667,5080.291667,4.333333333,,,,,
Y37A1A.2,261,2.688227418,0.510006634,7,5,c_eleg,12.8673,12.31375,1086,9979.75,4,c_brig,14.0918,12.8163,1436,1882.666667,3,c_bren,13.2245,12.41837,172,4790.1,10,c_rema,14.0918,11.63408571,2090,4590,7,c_japo,11.1633,11.1633,132,132,1,p_exsp,14.0918,12.08218889,144,2322.166667,414,a_lumb,14.0918,14.0918,2044,2044,1,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,12.4932,1195,2051,3,c_brig,13.9592,13.9592,2221,2221,1,c_bren,11.6837,11.4796,3755,4271,2,c_rema,12.8673,12.8673,2351,2351,1,p_exsp,12.6531,11.79137778,235,2240,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37461429,12.35997066,1014.857143,3677.240476,62.85714286,12.87756,12.51813556,1951.4,2626.8,42.8
exc-5,262,2.69852714,0.50934039,5,5,c_eleg,12.8673,12.57143333,1244,1564,3,c_brig,13.602,12.07905,204,3850.5,4,c_bren,12.8673,11.8401,1030,11270,3,c_rema,13.9592,11.92517778,6785,20361.66667,9,p_paci,13.7347,12.4551,1058,2523.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,13.40476667,2174,5931,3,c_brig,13.2245,12.27368235,163,15014.23529,17,c_rema,11.3265,11.3265,6983,7128,2,p_paci,11.8776,11.8776,1963,1963,1,a_lumb,12.0612,12.0612,7009,7009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4061,12.17417222,2064.2,7913.873333,4.8,12.4898,12.1887498,3658.4,7409.047059,4.8
tkr-1,263,2.708826862,0.509166216,5,,c_eleg,13.2245,11.92565714,4711,8884.285714,7,c_brig,12.0612,11.6449,583,7369.4,5,c_bren,14.0918,13.3214,1956,7884.5,2,c_rema,12.1939,11.84353333,2205,3671.333333,3,a_lumb,13.7347,11.8923,2268,14569.88889,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.06122,12.1255581,2344.6,8475.881587,5.2,,,,,
F22B8.7,264,2.719126584,0.508707032,4,,c_eleg,12.2959,12.2959,1285,1285,1,c_rema,13.9592,12.64285,118,184.5,2,p_exsp,13.602,12.7398,1055,1609.5,10,a_lumb,13.9592,13.9592,1401,1401,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.454075,12.9094375,964.75,1120,3.5,,,,,
ist-1,265,2.729426305,0.508028697,5,,c_eleg,12.8673,11.7117,3951,6001.25,4,c_brig,14.0918,11.63847143,3762,5510.857143,7,c_bren,12.8673,12.0969,6248,7550,2,c_rema,13.9592,12.0714375,347,4395.625,8,c_japo,13.2245,13.2245,746,746,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.40202,12.14860179,3010.8,4840.746429,4.4,,,,,
arrd-6,266,2.739726027,0.507871114,6,7,c_eleg,12.8673,12.8673,1124,1124,1,c_brig,13.602,12.31293333,2103,3720.333333,3,c_bren,11.8776,11.8776,226,226,1,c_rema,13.602,12.21428333,919,2918.666667,6,p_exsp,12.0612,12.0612,1057,1057,1,a_lumb,11.3265,11.21935,14050,15478.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,12.492325,1966,3923,4,c_brig,12.0612,11.61903333,1392,2198.333333,3,c_bren,13.2245,12.530625,378,1463,4,c_rema,13.602,12.5986,93,498.6666667,3,p_paci,12.0612,11.7551,1791,2800.333333,3,p_exsp,11.6837,11.6837,2632,2632,1,a_lumb,13.7347,11.88775,1695,4388.25,4,NA,NA,NA,NA,NA,NA,12.5561,12.09211111,3246.5,4087.416667,2.333333333,12.92272857,12.08101905,1421,2557.654762,3.142857143
sru-7,267,2.750025749,0.506153434,5,,c_eleg,13.9592,12.55783333,781,1021.666667,3,c_brig,12.8673,11.897975,1462,3415.25,4,c_bren,12.6531,11.817625,1319,3679.125,8,c_rema,13.7347,12.9456,132,1063.666667,3,c_japo,13.2245,11.75397778,1539,6207.222222,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28776,12.19460222,1046.6,3077.386111,5.4,,,,,
zig-12,268,2.760325471,0.505884263,6,,c_eleg,11.6837,11.6837,107,107,1,c_brig,13.7347,12.7092,89,533.5,2,c_bren,13.7347,12.7092,90,482,2,c_rema,13.7347,11.9143,95,980,5,c_japo,13.602,12.94556667,912,2249,3,p_exsp,12.2959,11.70405,1938,2153,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13095,12.27766944,538.5,1084.083333,2.5,,,,,
col-98,269,2.770625193,0.505768963,5,,c_eleg,13.2245,12.2755,4852,4861.5,2,c_bren,13.7347,12.4745,1928,3352.333333,6,c_rema,12.8673,12.8673,3905,3905,1,c_japo,12.0612,12.0612,2770,2770,1,p_exsp,14.0918,12.21428889,29,2918.222222,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1959,12.37855778,2696.8,3561.411111,3.8,,,,,
obr-3,270,2.780924915,0.505712261,4,5,c_eleg,13.602,13.0102,6278,6582,2,c_bren,13.9592,12.50728571,2200,5113.571429,7,c_rema,14.0918,12.17683333,659,3115.666667,3,c_japo,12.551,12.551,3330,3330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.1454,1277,2690,4,c_brig,13.602,12.085,1284,5357.666667,3,c_rema,13.2245,13.2245,2939,2939,1,p_paci,11.8776,11.4949,3553,5072,2,a_lumb,13.7347,11.99186,9340,12910.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.551,12.56132976,3116.75,4535.309524,3.25,13.06122,12.188332,3678.6,5793.773333,3
T10B9.9,271,2.791224637,0.505058527,4,,c_eleg,13.2245,13.2245,2521,2521,1,c_brig,13.7347,13.4796,670,1213,2,c_bren,13.2245,12.2163,106,5284.4,5,c_rema,13.7347,12.62244,742,3707.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4796,12.88571,1009.75,3181.45,3.25,,,,,
nfki-1,272,2.801524359,0.504682486,5,5,c_eleg,12.4184,11.84286,355,3831.2,5,c_brig,13.2245,11.95155,372,5409.25,4,c_bren,13.7347,12.12473333,57,3922.222222,9,c_rema,14.0918,12.95405,410,2267.5,4,c_japo,13.9592,13.9592,2208,2208,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,1146,1146,1,c_brig,12.0612,12.0612,1314,1314,1,c_rema,11.1633,11.1633,489,489,1,p_exsp,13.2245,12.290825,1840,2751.75,8,a_lumb,12.8673,12.8673,2572,2572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48572,12.56647867,680.4,3527.634444,4.6,12.50816,12.321425,1472.2,1654.55,2.4
dpf-2,273,2.811824081,0.504651475,6,3,c_eleg,13.2245,13.2245,5087,5087,1,c_brig,12.4184,11.87245,48,1871,2,c_bren,12.1939,11.9184,83,2942.666667,3,c_rema,12.6531,11.9898,1214,1567,2,p_exsp,13.9592,13.9592,598,598,1,a_lumb,11.1633,11.1633,13859,13859,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.7177,559,2263.333333,3,p_exsp,11.3265,11.3265,3084,3084,1,a_lumb,13.602,12.05271667,1481,5858.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60206667,12.35460833,3481.5,4320.777778,1.666666667,12.5986,11.69897222,1708,3735.277778,3.333333333
F25F8.1,274,2.822123803,0.504578468,5,5,c_eleg,13.9592,12.14286667,10233,11961.33333,3,c_brig,12.0612,11.510175,2041,4468.5,4,c_bren,14.0918,12.36836,3587,11069.4,10,c_rema,11.3265,11.3265,3187,3187,1,p_exsp,13.9592,12.55105,648,4224.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,3880,5101,2,c_brig,13.2245,11.8044,3950,6587,6,c_bren,11.2959,11.2959,1167,1234.5,2,c_rema,12.8673,12.47705,1785,6373,4,p_exsp,12.4184,11.79085,4395,5079,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07958,11.97979033,3939.2,6982.146667,4,12.22652,11.73894,3035.4,4874.9,3.2
ceh-18,275,2.832423525,0.504298362,6,6,c_eleg,13.2245,11.76732,112,5790,5,c_brig,11.6837,11.37413333,6730,8430.333333,3,c_bren,14.0918,12.432825,2063,13999.08333,12,c_rema,11.1122,11.1122,6369,6369,1,c_japo,13.7347,12.16532,257,4166,5,p_exsp,11.3265,11.3265,1074,1074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.94024286,652,5180.857143,7,c_brig,12.8673,12.085,2137,4203.333333,3,c_bren,12.8673,12.8673,137,137,1,c_rema,13.9592,13.41325,4585,5323.5,2,c_japo,12.1939,11.7602,1347,2101.5,2,a_lumb,12.0102,12.0102,5392,5392,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5289,11.69638306,2767.5,6638.069444,4.5,12.7942,12.34603214,2375,3723.031746,2.666666667
