WormBase_ID,Chr,Gene,Tajima's D,Normalized Pi,Fay and Wu's H
WBGene00044199,V,F57B1.8,-0.7032,0.0012,-5.5877
WBGene00044200,V,H37A05.4,-0.9808,0.0011,0.0000
WBGene00044201,V,H39E23.3,-1.4898,0.0002,-3.0237
WBGene00044202,V,K10G4.10,0.0186,0.0065,-36.1688
WBGene00044203,V,T02E9.6,-1.4756,0.0002,0.1665
WBGene00044204,V,suds-3,-0.8774,0.0001,0.0785
WBGene00044205,V,T13F3.8,-0.8376,0.0049,-12.4719
WBGene00044206,V,T26H5.9,-1.7084,0.0003,-7.8771
WBGene00044207,V,Y6G8.5,0.1289,0.0094,-4.8628
WBGene00044208,V,Y6G8.6,0.2830,0.0080,-0.4662
WBGene00044210,V,Y51A2D.21,-1.4139,0.0002,-1.8741
WBGene00044211,V,Y60A3A.25,-0.6559,0.0047,1.8243
WBGene00044212,V,Y68A4A.13,-1.9784,0.0019,0.3607
WBGene00044213,V,Y102A5C.36,-1.7914,0.0015,-9.4616
WBGene00044215,V,ZK228.10,0.2162,0.0027,0.2993
WBGene00044218,V,F23H12.10,-0.1199,0.0028,0.0000
WBGene00044221,II,F41G3.18,0.5924,0.0009,-1.2242
WBGene00044222,III,T16G12.10,-0.0801,0.0009,-1.6765
WBGene00044225,III,C38D4.10,NA,0.0000,0.0000
WBGene00044227,III,C07A9.13,-1.1404,0.0000,0.0164
WBGene00044228,III,T03F6.7,-1.2167,0.0008,-1.5614
WBGene00044230,III,C36E8.6,-1.4260,0.0007,-3.5079
WBGene00044232,III,C18D11.7,-1.2626,0.0004,0.3364
WBGene00044233,III,Y56A3A.36,-0.2348,0.0009,0.5457
WBGene00044235,II,C06A1.7,-0.4629,0.0009,0.2878
WBGene00044236,I,C17E4.11,-0.0201,0.0002,-1.5585
WBGene00044237,I,pals-9,-0.7635,0.0006,0.2660
WBGene00044238,IV,C30H6.12,0.9580,0.0023,1.0000
WBGene00044239,IV,C33D9.10,-0.9663,0.0007,-1.6647
WBGene00044240,IV,C47E12.14,-1.2441,0.0001,0.0554
WBGene00044241,IV,C53D6.11,-0.9460,0.0001,0.0623
WBGene00044242,I,C54C8.12,-1.2003,0.0012,0.2933
WBGene00044243,I,F16C3.4,-1.0893,0.0002,0.1019
WBGene00044244,IV,F26D10.13,0.4290,0.0061,0.1264
WBGene00044245,I,F32A7.8,-1.1405,0.0001,0.0164
WBGene00044246,I,F36D1.10,-0.0884,0.0027,-1.6703
WBGene00044247,I,F36H2.4,-1.1913,0.0002,0.0712
WBGene00044249,IV,F55B11.6,0.2888,0.0067,0.8791
WBGene00044250,I,F56G4.7,-2.2252,0.0004,-1.7454
WBGene00044251,I,F59C6.12,-0.8400,0.0000,0.0081
WBGene00044253,IV,M117.6,-1.2422,0.0002,-1.9318
WBGene00044254,IV,R09E10.10,NA,0.0000,0.0000
WBGene00044256,IV,Y45F10C.6,-1.5278,0.0001,0.0811
WBGene00044257,IV,Y45F10D.16,-1.2167,0.0003,0.0637
WBGene00044258,IV,Y57G11C.51,-1.0470,0.0008,-1.0671
WBGene00044259,IV,Y73F8A.36,-1.2116,0.0043,-1.2870
WBGene00044260,I,Y87G2A.19,-0.7912,0.0000,0.0162
WBGene00044261,I,Y87G2A.20,-2.0541,0.0002,0.1301
WBGene00044263,IV,Y105C5A.26,-0.8398,0.0001,0.0082
WBGene00044264,I,Y105E8A.32,-0.7642,0.0047,1.5709
WBGene00044265,I,Y105E8B.11,-1.6100,0.0005,0.1039
WBGene00044266,I,ZK39.9,-1.6363,0.0003,0.0915
WBGene00044271,V,nspa-2,-1.2677,0.0005,0.0483
WBGene00044272,V,nspa-4,NA,0.0000,0.0000
WBGene00044273,V,nspa-6,NA,0.0000,0.0000
WBGene00044274,V,nspa-7,NA,0.0000,0.0000
WBGene00044275,V,nspa-10,-1.1076,0.0002,0.0243
WBGene00044278,V,F09C6.14,1.3409,0.0177,-0.1219
WBGene00044280,IV,W02A2.9,NA,0.0000,0.0000
WBGene00044281,X,R04A9.7,-0.8540,0.0001,-1.5422
WBGene00044282,V,T19H12.12,-1.4253,0.0006,-3.2643
WBGene00044283,X,spp-22,-1.1407,0.0000,0.0163
WBGene00044284,X,spp-21,-1.4951,0.0003,0.0940
WBGene00044286,V,ugt-35,-1.7253,0.0000,0.0489
WBGene00044287,II,F21H12.7,-1.1407,0.0000,0.0163
WBGene00044288,III,F30H5.5,-0.7843,0.0023,-1.4645
WBGene00044289,I,Y37F4.8,NA,0.0000,0.0000
WBGene00044290,IV,B0035.18,-0.9424,0.0002,0.0638
WBGene00044291,V,C25F9.10,-1.3010,0.0001,0.0095
WBGene00044292,IV,F56D6.8,-1.6379,0.0011,0.2078
WBGene00044293,IV,K08D12.7,-1.2427,0.0002,0.0557
WBGene00044294,IV,C01B10.11,-1.6246,0.0002,-1.7725
WBGene00044295,III,C09E7.10,-0.8084,0.0008,-4.4899
WBGene00044296,II,F10C1.9,0.6685,0.0009,-0.9184
WBGene00044297,X,C25B8.8,-0.5025,0.0002,-1.4865
WBGene00044298,II,T23B7.2,-0.9038,0.0009,0.2591
WBGene00044299,X,C42D8.9,-1.3461,0.0002,0.1557
WBGene00044300,II,D1022.9,-0.1372,0.0008,-0.1867
WBGene00044301,II,lgc-28,-1.6860,0.0014,-8.2352
WBGene00044302,IV,F28E10.5,-1.2518,0.0007,0.4152
WBGene00044303,X,hst-3.2,-0.6494,0.0003,0.2268
WBGene00044304,X,F52B10.3,-1.6251,0.0001,0.0964
WBGene00044305,I,rad-8,-1.1895,0.0001,-1.5995
WBGene00044306,IV,F58F9.8,-0.2864,0.0049,-28.8676
WBGene00044307,IV,F58F9.9,-0.7075,0.0029,-22.7028
WBGene00044310,II,H20J04.9,-0.0734,0.0007,-1.7963
WBGene00044311,III,K04C2.7,-0.8400,0.0000,0.0081
WBGene00044312,III,K04C2.8,-1.2444,0.0002,0.1247
WBGene00044313,X,M02D8.7,-1.1045,0.0005,-2.0511
WBGene00044314,II,fbxb-33,-1.2073,0.0014,-0.6053
WBGene00044315,II,F41G3.20,-0.0567,0.0008,-1.7840
WBGene00044316,II,F41G3.21,NA,0.0000,0.0000
WBGene00044317,II,F41G3.19,-0.8396,0.0000,0.0082
WBGene00044318,III,tag-267,-0.7913,0.0002,0.0970
WBGene00044319,III,tag-266,-1.2677,0.0001,0.0483
WBGene00044321,I,mrps-30,-1.1063,0.0000,0.0246
WBGene00044322,II,tag-280,-1.7595,0.0006,0.2380
WBGene00044323,II,tag-281,-1.6412,0.0002,0.0885
WBGene00044324,III,ufm-1,NA,0.0000,0.0000
WBGene00044325,IV,tag-321,-0.1447,0.0002,-1.6241
WBGene00044326,IV,tag-322,-1.3716,0.0001,0.0789
WBGene00044329,IV,cpsf-4,-0.9117,0.0001,0.0706
WBGene00044330,X,alr-1,-0.9097,0.0003,-1.3660
WBGene00044331,V,clec-25,0.0044,0.0122,-19.0948
WBGene00044332,V,clec-36,-1.2344,0.0073,-83.8518
WBGene00044333,II,C01G12.13,-1.7929,0.0006,-1.5494
WBGene00044337,X,nspc-2,NA,0.0000,0.0000
WBGene00044338,X,nspc-3,-1.5203,0.0005,0.1451
WBGene00044339,X,nspc-4,-1.2422,0.0002,0.0558
WBGene00044340,X,nspc-5,NA,0.0000,0.0000
WBGene00044341,III,ave-1,-0.8400,0.0000,0.0081
WBGene00044342,V,T05B11.7,-0.5784,0.0013,-2.9021
WBGene00044344,V,mrpl-39,-1.9854,0.0003,-11.6818
WBGene00044345,I,Y48G1C.12,-0.8396,0.0000,0.0082
WBGene00044346,IV,Y59E9AL.8,-0.8463,0.0003,-1.3690
WBGene00044347,I,Y71G12B.30,-1.3395,0.0002,0.2162
WBGene00044348,I,Y71G12B.31,-1.4414,0.0004,-1.6280
WBGene00044349,I,Y71G12B.32,-1.7872,0.0004,-1.7162
WBGene00044350,IV,Y73B6BL.44,-1.1274,0.0002,-1.5788
WBGene00044352,IV,ZK381.8,-0.8209,0.0005,-3.6972
WBGene00044353,III,ZK418.10,-0.3500,0.0008,-0.0755
WBGene00044354,III,ZK418.11,-1.3196,0.0000,0.0325
WBGene00044355,X,ZK563.7,-1.1647,0.0001,-1.9089
WBGene00044356,V,W02D7.12,-1.4742,0.0001,0.0423
WBGene00044357,X,nspc-6,NA,0.0000,0.0000
WBGene00044358,I,Y71G12B.33,-1.0960,0.0018,0.9055
WBGene00044359,II,C16C4.17,-1.8480,0.0024,0.5290
WBGene00044360,II,C33C12.11,-1.3963,0.0010,0.4192
WBGene00044361,II,K09F6.11,-1.2622,0.0015,-10.3872
WBGene00044362,II,F42G2.7,-1.8920,0.0087,-14.2215
WBGene00044363,II,F22E5.21,-1.3783,0.0028,-11.7988
WBGene00044364,II,F34D6.7,-1.7463,0.0006,0.1348
WBGene00044365,II,F34D6.8,-1.1738,0.0025,-0.0519
WBGene00044366,II,F34D6.9,-1.6022,0.0019,0.4767
WBGene00044367,II,T05A8.8,-0.2997,0.0025,-1.4423
WBGene00044368,II,K12H6.10,-1.3194,0.0003,0.0325
WBGene00044369,II,irld-67,-0.9775,0.0016,0.5219
WBGene00044370,II,C41H7.9,NA,0.0000,0.0000
WBGene00044371,II,ZC239.20,0.5040,0.0075,-7.8508
WBGene00044372,II,ZC239.21,-1.3391,0.0005,-3.4477
WBGene00044373,II,C17F4.11,2.4202,0.0111,-6.6672
WBGene00044374,II,C17F4.12,2.6479,0.0172,2.7225
WBGene00044375,II,F39E9.14,2.2329,0.0245,-7.4237
WBGene00044376,II,Y49F6B.12,-1.2707,0.0008,0.2520
WBGene00044377,II,Y49F6B.13,-1.3853,0.0010,0.7929
WBGene00044378,II,Y49F6B.14,-1.9979,0.0007,-1.6439
WBGene00044379,II,F40H7.12,-1.3910,0.0008,0.0581
WBGene00044380,II,T24E12.12,-1.1398,0.0001,0.0165
WBGene00044381,II,K10G6.5,-2.0909,0.0009,-19.3774
WBGene00044382,II,Y14H12A.2,0.1502,0.0016,0.0000
WBGene00044383,II,T05A7.11,-1.7351,0.0006,-9.1257
WBGene00044384,II,F11G11.14,-0.7908,0.0000,0.0162
WBGene00044385,II,F59A6.10,-0.6948,0.0001,0.0318
WBGene00044386,II,C27A2.7,-1.1407,0.0000,-3.9591
WBGene00044387,II,C27A2.8,-0.3885,0.0004,0.1874
WBGene00044388,II,C27D6.11,-1.5504,0.0004,-1.3665
WBGene00044389,II,C27D6.12,-0.8400,0.0000,0.0081
WBGene00044390,II,ZK177.11,NA,0.0000,0.0000
WBGene00044391,II,C25H3.15,NA,0.0000,0.0000
WBGene00044392,II,C25H3.16,-0.6000,0.0001,0.0469
WBGene00044393,II,ZK1248.20,-1.6915,0.0001,0.0650
WBGene00044394,II,B0034.7,-0.9449,0.0003,0.0626
WBGene00044395,II,R12C12.10,NA,0.0000,0.0000
WBGene00044396,II,ZK1290.14,NA,0.0000,0.0000
WBGene00044399,III,F11F1.8,-1.5744,0.0002,0.1203
WBGene00044401,III,Y55B1BR.6,-0.0482,0.0005,-1.1149
WBGene00044402,III,Y82E9BL.18,-1.0563,0.0034,-2.8195
WBGene00044403,III,fbxa-219,-0.3976,0.0059,1.6325
WBGene00044406,III,F02A9.7,-1.2893,0.0001,0.0417
WBGene00044409,III,C45G9.14,-0.8833,0.0002,-1.7796
WBGene00044410,III,F48E8.8,-1.4778,0.0003,0.1660
WBGene00044411,III,R12B2.8,-0.5965,0.0002,0.0474
WBGene00044413,I,B0205.12,NA,0.0000,0.0000
WBGene00044414,I,C06A5.12,-1.2175,0.0002,-1.9245
WBGene00044415,II,C08E3.14,1.5351,0.0242,-9.2702
WBGene00044416,II,C08E3.15,NA,0.0000,0.0000
WBGene00044417,II,C08F1.11,-0.3311,0.0131,4.4464
WBGene00044418,II,C08G5.7,-1.3452,0.0000,0.0246
WBGene00044419,II,fbxc-17,-1.5001,0.0044,-0.2384
WBGene00044420,II,C50D2.10,-0.8148,0.0005,0.0937
WBGene00044421,I,D1007.18,-0.7908,0.0001,0.0162
WBGene00044423,I,F53F10.8,-0.7912,0.0000,0.0162
WBGene00044424,II,F54D12.10,-1.9438,0.0028,1.1588
WBGene00044425,II,F54D12.11,-1.8427,0.0002,-1.8988
WBGene00044427,I,F56A6.5,-1.5489,0.0001,0.0724
WBGene00044428,II,T01D1.7,-1.1631,0.0004,0.3053
WBGene00044429,II,T07H3.7,-1.2735,0.0028,-4.5157
WBGene00044431,I,W03G9.8,NA,0.0000,0.0000
WBGene00044432,I,W03G9.9,NA,0.0000,0.0000
WBGene00044433,I,W10C8.6,NA,0.0000,0.0000
WBGene00044434,I,Y18H1A.15,-1.4540,0.0003,0.5158
WBGene00044435,I,Y20F4.8,-2.1645,0.0005,-3.2421
WBGene00044436,I,Y47G6A.31,-0.5461,0.0004,-1.4491
WBGene00044437,I,Y47G6A.32,-0.8396,0.0000,-1.9794
WBGene00044438,I,Y51F10.11,-0.8385,0.0000,0.0084
WBGene00044439,II,Y51H7C.15,NA,0.0000,0.0000
WBGene00044440,I,adpr-1,-1.7536,0.0005,-1.2880
WBGene00044441,I,Y119C1B.11,-0.8400,0.0000,0.0081
WBGene00044442,X,T08A9.13,-0.7912,0.0000,0.0162
WBGene00044443,III,ZC21.10,-0.5580,0.0003,-3.5178
WBGene00044444,III,F09G8.10,-1.5752,0.0005,-3.6688
WBGene00044445,III,C02F5.14,-0.8400,0.0000,0.0081
WBGene00044446,III,C06G4.6,-1.3507,0.0002,0.0866
WBGene00044447,III,ZK688.10,-0.8400,0.0000,0.0081
WBGene00044448,III,ZK783.6,-0.3498,0.0013,-1.5701
WBGene00044449,III,fipr-20,NA,0.0000,0.0000
WBGene00044450,III,fipr-18,0.0182,0.0012,0.1373
WBGene00044451,III,fipr-19,1.6614,0.0074,0.3553
WBGene00044452,III,Y102E9.5,-1.3548,0.0004,-5.3978
WBGene00044453,III,Y102E9.6,-0.8734,0.0018,-4.8820
WBGene00044454,III,F27B3.8,-1.3725,0.0005,0.0786
WBGene00044455,III,F23F12.13,-1.6608,0.0001,-3.8402
WBGene00044457,IV,C18H7.11,-1.2208,0.0002,-3.2806
WBGene00044458,IV,K11H12.10,-0.0887,0.0023,-0.3378
WBGene00044459,IV,Y55F3C.9,-0.3524,0.0019,-10.9375
WBGene00044460,IV,Y55F3C.10,-0.7705,0.0011,-0.9982
WBGene00044461,I,Y18H1A.14,-0.5884,0.0010,-1.1836
WBGene00044462,IV,C44B12.9,-1.4926,0.0003,-1.8915
WBGene00044463,IV,W09G12.10,-0.0075,0.0028,-1.1548
WBGene00044464,IV,Y77E11A.16,-1.3491,0.0009,-3.8107
WBGene00044466,IV,Y48A5A.3,-0.8400,0.0000,0.0081
WBGene00044467,IV,R05C11.4,-1.1063,0.0000,0.0246
WBGene00044468,IV,Y69A2AL.2,-1.4330,0.0001,-3.8675
WBGene00044469,IV,clec-173,1.3738,0.0020,0.7510
WBGene00044470,IV,C09G12.17,-0.2030,0.0027,-2.3541
WBGene00044471,IV,F56D6.9,-1.5969,0.0012,0.2315
WBGene00044472,IV,dct-8,-0.6195,0.0017,0.3371
WBGene00044473,IV,F56D6.11,-0.4504,0.0031,-1.0129
WBGene00044474,IV,F56D6.12,-1.9036,0.0017,0.2491
WBGene00044475,IV,F56D6.13,-1.2068,0.0047,1.5051
WBGene00044476,IV,F56D6.14,-0.3277,0.0013,0.3194
WBGene00044477,IV,F49F1.14,-0.8970,0.0005,-3.3375
WBGene00044478,IV,K06B9.6,NA,0.0000,0.0000
WBGene00044479,IV,F15E6.10,NA,0.0000,0.0000
WBGene00044480,IV,ZK185.4,-0.8157,0.0002,-1.4683
WBGene00044481,IV,ZK185.5,1.2292,0.0014,-4.9687
WBGene00044482,IV,F29B9.12,-0.4077,0.0002,-1.7606
WBGene00044483,IV,H06H21.11,-1.3725,0.0002,0.0786
WBGene00044484,IV,hot-9,-0.9635,0.0002,-1.7171
WBGene00044485,IV,Y54G2A.41,-0.8394,0.0000,0.0082
WBGene00044486,IV,Y54G2A.42,0.1244,0.0020,-5.9046
WBGene00044487,IV,Y54G2A.44,-0.7013,0.0028,-14.3775
WBGene00044488,IV,Y54G2A.45,-1.0939,0.0012,-6.3019
WBGene00044489,IV,pudl-1,-0.9057,0.0002,0.0715
WBGene00044490,IV,pudl-2,-1.8886,0.0005,-11.5847
WBGene00044491,IV,Y54G2A.48,-0.3207,0.0022,-3.2111
WBGene00044492,IV,Y54G2A.49,-0.2703,0.0023,-4.3346
WBGene00044493,IV,Y54G2A.50,-1.4758,0.0008,0.2474
WBGene00044495,IV,Y54G2A.40,0.1963,0.0020,-13.6062
WBGene00044498,IV,Y59E9AR.10,NA,0.0000,0.0000
WBGene00044499,IV,T11F8.5,0.3423,0.0017,0.0397
WBGene00044500,IV,T19E7.6,NA,0.0000,0.0000
WBGene00044501,IV,C55C3.8,-1.1642,0.0007,-7.0457
WBGene00044502,IV,C46G7.5,NA,0.0000,0.0000
WBGene00044504,IV,R13A1.10,-0.6727,0.0007,-0.7517
WBGene00044505,IV,D2024.10,-0.9465,0.0006,0.1408
WBGene00044508,IV,nsy-7,NA,0.0000,0.0000
WBGene00044509,IV,K07H8.12,-0.9417,0.0002,0.0633
WBGene00044510,IV,K07H8.11,-1.2963,0.0005,-2.8637
WBGene00044511,IV,clec-181,-0.8398,0.0000,0.0082
WBGene00044512,V,W03F9.11,-1.4450,0.0026,-25.6914
WBGene00044513,V,Y58G8A.5,0.1981,0.0014,0.3079
WBGene00044514,V,R09E12.9,-1.5091,0.0002,-3.7862
WBGene00044516,V,Y32G9A.12,-1.1986,0.0010,0.3477
WBGene00044518,V,fipr-25,-0.1076,0.0011,-1.6047
WBGene00044519,V,F59A7.11,-1.5466,0.0038,-0.0479
WBGene00044520,V,F59A7.12,-1.3490,0.0004,0.0875
WBGene00044521,V,Y5H2A.4,-2.0053,0.0012,1.0952
WBGene00044524,V,Y73C8C.12,-2.2836,0.0018,-9.3634
WBGene00044525,V,Y73C8B.5,-0.4911,0.0012,-0.7445
WBGene00044526,V,T28A11.22,-0.3984,0.0034,0.4412
WBGene00044527,V,Y39H10B.2,-2.2209,0.0026,-26.9468
WBGene00044528,V,lgc-29,0.3445,0.0024,-13.2526
WBGene00044529,V,irld-1,-2.1690,0.0002,-17.7732
WBGene00044530,V,F32D1.11,-1.4604,0.0006,-11.1934
WBGene00044531,V,F13A2.9,-1.3278,0.0041,0.9173
WBGene00044533,V,F41F3.8,-1.3185,0.0001,0.0328
WBGene00044534,V,H23N18.6,-1.2450,0.0004,0.1234
WBGene00044535,V,K11D12.13,-2.0598,0.0003,-13.7466
WBGene00044536,V,F14F9.8,-0.7428,0.0001,0.0240
WBGene00044537,V,B0238.15,-0.6940,0.0001,0.0000
WBGene00044538,V,T09D3.8,-1.5884,0.0007,-1.6786
WBGene00044539,V,K09H11.9,-1.1688,0.0004,-3.5021
WBGene00044541,V,K09H11.11,-0.5661,0.0017,-0.2234
WBGene00044542,V,CD4.11,-1.4584,0.0002,0.1091
WBGene00044543,V,C53A3.3,-1.2790,0.0016,-1.8064
WBGene00044544,V,F26F12.8,NA,0.0000,0.0000
WBGene00044545,V,EGAP9.4,-1.4587,0.0005,0.1674
WBGene00044546,V,T01C4.8,-1.7940,0.0016,-9.4757
WBGene00044547,V,C13A2.12,-1.7336,0.0007,0.1150
WBGene00044548,V,cnc-9,-1.1152,0.0011,-5.3359
WBGene00044549,V,clec-215,2.0976,0.0096,4.8520
WBGene00044550,V,C50E3.15,-0.4577,0.0030,-2.7484
WBGene00044551,V,ZK105.8,-0.8849,0.0004,-0.9749
WBGene00044552,V,Y97E10AR.8,-1.1404,0.0001,-3.9589
WBGene00044553,V,T23B12.11,NA,0.0000,0.0000
WBGene00044554,V,F41E6.15,-0.5532,0.0002,0.0542
WBGene00044555,V,F36D4.7,NA,0.0000,0.0000
WBGene00044556,X,F38G1.3,-0.7428,0.0000,0.0240
WBGene00044557,X,ZC13.10,-0.7714,0.0008,0.6168
WBGene00044558,X,F56C3.10,-0.7908,0.0001,0.0162
WBGene00044559,X,ZK380.5,-1.5032,0.0004,0.0747
WBGene00044560,X,C36C9.6,-0.6932,0.0001,0.0320
WBGene00044561,X,Y75D11A.6,NA,0.0000,0.0000
WBGene00044562,X,C14E2.7,-1.1399,0.0000,-3.9586
WBGene00044563,X,T26C11.8,-1.0052,0.0022,-5.6241
WBGene00044564,X,ZK813.6,-0.7802,0.0001,0.1016
WBGene00044565,X,F53B1.9,-0.5053,0.0004,0.0616
WBGene00044566,X,T06F4.3,0.1240,0.0037,-1.5062
WBGene00044567,X,C46C11.4,-0.9025,0.0008,0.8031
WBGene00044568,X,ntc-1,-0.9449,0.0002,0.0626
WBGene00044569,X,C25F6.8,-0.7912,0.0000,0.0162
WBGene00044570,X,T22B7.8,-0.6714,0.0008,-1.2112
WBGene00044571,X,C46F4.3,-0.7912,0.0000,0.0162
WBGene00044572,X,T22E5.7,0.1403,0.0008,-1.4730
WBGene00044573,X,C15B12.9,-0.8744,0.0009,-1.9496
WBGene00044574,X,F23G4.1,-1.7082,0.0001,-1.9306
WBGene00044575,X,F38B6.8,-1.3568,0.0012,-3.5652
WBGene00044577,X,F43E12.1,-1.5003,0.0001,0.0163
WBGene00044578,X,K01A12.4,-0.6472,0.0001,0.0394
WBGene00044579,X,C06E2.9,-0.2689,0.0017,-0.4716
WBGene00044580,X,C24A3.9,-1.2675,0.0001,0.0483
WBGene00044581,X,Y81B9A.4,-1.2672,0.0015,-2.7454
WBGene00044582,V,B0222.11,-1.6112,0.0001,0.1021
WBGene00044583,X,F07G6.9,-2.0068,0.0013,-15.1468
WBGene00044584,X,T03G11.9,-1.5934,0.0002,0.1112
WBGene00044586,V,Y61A9LA.12,-1.7776,0.0008,0.2761
WBGene00044587,IV,srz-105,0.7912,0.0018,0.5305
WBGene00044588,III,ZK1236.9,-0.1237,0.0013,-2.9744
WBGene00044589,II,C29F5.8,-0.8392,0.0000,0.0083
WBGene00044602,V,C31B8.16,-1.9703,0.0026,-23.5220
WBGene00044603,III,acbp-7,0.4920,0.0010,-0.6629
WBGene00044604,III,T10F2.5,NA,0.0000,0.0000
WBGene00044605,X,ttr-36,-1.1407,0.0000,0.0163
WBGene00044607,I,K02A11.4,-0.9774,0.0004,-1.6108
WBGene00044608,IV,glrx-22,-0.7295,0.0003,0.1103
WBGene00044609,III,tbcc-1,-0.9410,0.0012,-1.3109
WBGene00044610,I,D2092.10,-0.1475,0.0003,-1.6256
WBGene00044611,I,T27A3.8,-0.6944,0.0007,-1.5414
WBGene00044612,V,Y57E12AR.1,-0.8385,0.0000,0.0084
WBGene00044614,I,C36B1.14,NA,0.0000,0.0000
WBGene00044615,II,B0252.8,-0.8398,0.0000,0.0082
WBGene00044616,I,M01A12.4,-1.2205,0.0003,0.2059
WBGene00044617,V,bus-1,-1.4417,0.0003,-5.1661
WBGene00044618,IV,bus-2,-1.5746,0.0007,-4.0287
WBGene00044620,IV,bus-4,-0.8396,0.0000,0.0082
WBGene00044623,X,bus-8,-0.8400,0.0000,0.0081
WBGene00044630,X,bus-17,-0.3195,0.0003,0.2823
WBGene00044631,V,bus-18,NA,0.0000,0.0000
WBGene00044633,III,F54H12.7,NA,0.0000,0.0000
WBGene00044634,III,C29E4.14,-0.8400,0.0000,0.0081
WBGene00044636,III,B0393.9,-1.2938,0.0001,0.0403
WBGene00044637,V,rft-1,-1.8840,0.0001,-9.7923
WBGene00044638,X,F23A7.8,-1.4440,0.0013,0.2394
WBGene00044640,II,B0432.14,-1.1952,0.0005,0.1418
WBGene00044641,II,T01D1.8,-1.1845,0.0016,-3.2785
WBGene00044643,II,H17B01.5,-0.0866,0.0020,-0.2982
WBGene00044644,I,B0205.13,-0.8381,0.0000,-1.9788
WBGene00044645,II,Y51H7BR.8,-1.0739,0.0001,0.0324
WBGene00044646,I,B0205.14,-0.6000,0.0002,0.0469
WBGene00044648,III,R144.13,0.8291,0.0006,-1.0880
WBGene00044649,IV,C23H5.11,-1.1073,0.0000,0.0244
WBGene00044650,IV,Y71G10AR.4,-2.0776,0.0003,-1.5791
WBGene00044651,IV,egrh-3,-1.1406,0.0000,0.0163
WBGene00044653,V,T13F3.9,-0.1078,0.0059,-10.3523
WBGene00044654,V,fbxa-85,0.6871,0.0163,-26.0992
WBGene00044655,V,fbxa-194,-0.4653,0.0027,1.6001
WBGene00044658,V,C01G10.17,-1.2935,0.0002,0.0404
WBGene00044659,V,fbxa-142,0.4561,0.0136,-43.4932
WBGene00044661,V,fbxa-143,-2.1643,0.0014,-52.7844
WBGene00044662,II,F26G1.9,-0.9864,0.0003,0.1320
WBGene00044663,II,F26G1.10,1.5929,0.0021,0.3296
WBGene00044664,II,F59A6.11,-1.3509,0.0002,0.0862
WBGene00044665,II,F59A6.12,-0.7611,0.0003,-1.8841
WBGene00044666,II,F33G12.7,-0.6877,0.0004,-1.6314
WBGene00044667,II,ZK622.5,-0.4751,0.0003,0.1614
WBGene00044668,II,C18A3.11,-0.3123,0.0019,-4.7564
WBGene00044669,II,T28D9.12,NA,0.0000,0.0000
WBGene00044672,II,fbxa-4,-1.9429,0.0039,2.5012
WBGene00044673,II,C07D10.6,-1.5726,0.0004,-1.8660
WBGene00044674,III,B0280.17,-1.2590,0.0009,0.6189
WBGene00044675,III,fbxa-76,-0.0916,0.0085,-7.2761
WBGene00044676,III,fbxa-42,-2.6404,0.0007,-1.1665
WBGene00044677,III,ZK353.10,NA,0.0000,0.0000
WBGene00044678,III,B0303.16,-0.5429,0.0004,-1.6778
WBGene00044679,I,K02B12.9,-0.9145,0.0002,0.0695
WBGene00044680,I,F30A10.13,-0.4776,0.0006,-1.5561
WBGene00044681,III,T24C4.8,-1.6149,0.0011,0.5209
WBGene00044683,X,C36E6.8,-1.1076,0.0001,-1.9469
WBGene00044684,I,T08G11.2,-1.0881,0.0007,-8.4610
WBGene00044686,X,flp-28,NA,0.0000,0.0000
WBGene00044687,X,B0563.9,-0.2054,0.0012,-1.3410
WBGene00044689,V,arid-1,-1.9579,0.0007,-56.4070
WBGene00044690,IV,M02B7.7,-0.9451,0.0002,0.0626
WBGene00044692,II,fbxb-91,-0.8819,0.0007,-7.3982
WBGene00044693,II,fbxb-92,3.0968,0.0145,-26.9675
WBGene00044694,II,fbxb-90,2.4626,0.0146,-25.8026
WBGene00044696,V,F52E1.14,-1.3188,0.0001,0.0327
WBGene00044697,II,poml-4,-0.3629,0.0003,0.1911
WBGene00044698,X,K09F5.6,-1.2021,0.0003,0.2601
WBGene00044699,V,nhr-286,-1.4915,0.0001,0.0962
WBGene00044701,X,AH9.6,-1.4139,0.0001,0.0642
WBGene00044705,V,T22F3.12,-1.8263,0.0002,-3.8430
WBGene00044707,I,F22G12.7,-1.3193,0.0043,0.9304
WBGene00044708,I,pals-11,-2.1849,0.0007,-1.0562
WBGene00044709,I,pals-12,-1.2511,0.0043,4.8143
WBGene00044711,I,pals-10,-1.4045,0.0037,0.7629
WBGene00044719,IV,clec-172,-1.3315,0.0006,-5.1508
WBGene00044720,II,metl-2,-1.4095,0.0003,0.2570
WBGene00044723,IV,K11H12.11,-0.5377,0.0011,-3.6639
WBGene00044724,X,R02E4.3,-0.7912,0.0001,0.0162
WBGene00044725,X,R11G1.7,1.7961,0.0014,-0.4407
WBGene00044726,II,Y53F4B.43,-0.8400,0.0000,0.0081
WBGene00044732,X,T03G11.10,-0.0400,0.0010,0.1778
WBGene00044733,II,W08F4.13,-1.5392,0.0013,-0.7131
WBGene00044734,V,Y19D10A.16,NA,0.0000,0.0000
WBGene00044735,V,Y19D10A.17,NA,0.0000,0.0000
WBGene00044736,IV,gfrp-1,NA,0.0000,0.0000
WBGene00044737,IV,ttr-45,-1.1407,0.0000,0.0163
